total_votos,validos,conteo,hora,candidato,partido,departamento,provincia,distrito,ubigeo_reniec,ubigeo_inei,region,departamento_id,provincia_id,distrito_id,nombre,nro,total
11,4.231,100,11:20 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Ancash,Pallasca,Llapo,021007,021507,ancash,ancash,pallasca,llapo,NA,NA,NA
11,2.757,100,10:43 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Ancash,Pallasca,Santa Rosa,021010,021510,ancash,ancash,pallasca,santa rosa,NA,NA,NA
11,2.764,100,11:20 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Apurimac,Grau,Micaela Bastidas,030606,030706,apurimac,apurimac,grau,micaela bastidas,NA,NA,NA
11,1.78,100,18:57 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Arequipa,Condesuyos,Cayarani,040603,040603,arequipa,arequipa,condesuyos,cayarani,NA,NA,NA
11,1.601,100,10:43 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Ayacucho,Lucanas,Chaviña,050506,050605,ayacucho,ayacucho,lucanas,chaviña,NA,NA,NA
11,3.226,100,11:20 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Ayacucho,Lucanas,Leoncio Prado,050512,050609,ayacucho,ayacucho,lucanas,leoncio prado,NA,NA,NA
11,1.391,100,13:18 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Ayacucho,Paucar Del Sara Sara,Lampa,051004,050804,ayacucho,ayacucho,paucar del sara sara,lampa,NA,NA,NA
11,4.28,100,10:43 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Ayacucho,Victor Fajardo,Apongo,050703,051003,ayacucho,ayacucho,victor fajardo,apongo,NA,NA,NA
11,1.097,100,18:57 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Ayacucho,Victor Fajardo,Sarhua,050713,051011,ayacucho,ayacucho,victor fajardo,sarhua,NA,NA,NA
11,3.152,100,19:25 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Cajamarca,Celendin,Chumuch,060303,060302,cajamarca,cajamarca,celendin,chumuch,NA,NA,NA
11,1.432,100,16:44 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Cajamarca,Celendin,Miguel Iglesias,060307,060307,cajamarca,cajamarca,celendin,miguel iglesias,NA,NA,NA
11,0.902,100,11:20 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Cajamarca,Chota,Anguia,060602,060402,cajamarca,cajamarca,chota,anguia,NA,NA,NA
11,3.56,100,10:43 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Cajamarca,Contumaza,Cupisnique,060406,060503,cajamarca,cajamarca,contumaza,cupisnique,NA,NA,NA
11,1.389,100,16:00 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Huancavelica,Huancavelica,Nuevo Occoro,080114,090113,huancavelica,huancavelica,huancavelica,nuevo occoro,NA,NA,NA
11,1.305,100,19:25 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Huancavelica,Tayacaja,Tintay Puncu,080525,090718,huancavelica,huancavelica,tayacaja,tintay puncu,NA,NA,NA
11,2.316,100,14:28 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,La Libertad,Gran Chimu,Marmot,121103,131103,la-libertad,la-libertad,gran chimu,marmot,NA,NA,NA
11,3.583,100,11:20 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Lima-Provincias,Cajatambo,Huancapon,140207,150304,lima-provincias,lima-provincias,cajatambo,huancapon,NA,NA,NA
11,2.997,100,13:50 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Lima-Provincias,Huaral,Pacaraos,140808,150608,lima-provincias,lima-provincias,huaral,pacaraos,NA,NA,NA
11,4.622,100,10:43 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Lima-Provincias,Huarochiri,Carampoma,140604,150704,lima-provincias,lima-provincias,huarochiri,carampoma,NA,NA,NA
11,5.851,100,11:20 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Lima-Provincias,Huarochiri,San Juan De Iris,140632,150719,lima-provincias,lima-provincias,huarochiri,san juan de iris,NA,NA,NA
11,1.947,100,12:21 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Lima-Provincias,Huarochiri,San Lorenzo De Quinti,140620,150721,lima-provincias,lima-provincias,huarochiri,san lorenzo de quinti,NA,NA,NA
11,4.314,100,10:43 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Lima-Provincias,Oyon,Caujul,141003,150903,lima-provincias,lima-provincias,oyon,caujul,NA,NA,NA
11,3.986,100,11:20 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Lima-Provincias,Yauyos,Huangascar,140713,151015,lima-provincias,lima-provincias,yauyos,huangascar,NA,NA,NA
11,0.688,100,10:43 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Puno,Moho,Conima,201302,210902,puno,puno,moho,conima,NA,NA,NA
11,2.887,100,10:43 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,San Martin,Huallaga,Tingo De Saposoa,210204,220406,san-martin,san-martin,huallaga,tingo de saposoa,NA,NA,NA
10,5.208,100,11:20 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Amazonas,Chachapoyas,Olleros,010116,010116,amazonas,amazonas,chachapoyas,olleros,NA,NA,NA
10,6.211,100,11:20 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Amazonas,Chachapoyas,San Francisco De Daguas,010118,010118,amazonas,amazonas,chachapoyas,san francisco de daguas,NA,NA,NA
10,6.061,100,10:43 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Amazonas,Rodriguez De Mendoza,Totora,010511,010611,amazonas,amazonas,rodriguez de mendoza,totora,NA,NA,NA
10,2.985,100,10:43 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Ancash,Ocros,Congas,022005,021406,ancash,ancash,ocros,congas,NA,NA,NA
10,2.494,100,09:46 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Ancash,Recuay,Pampas Chico,021205,021707,ancash,ancash,recuay,pampas chico,NA,NA,NA
10,1.063,100,18:57 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Apurimac,Andahuaylas,San Antonio De Cachi,030309,030212,apurimac,apurimac,andahuaylas,san antonio de cachi,NA,NA,NA
10,2.304,100,10:43 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Apurimac,Aymaraes,Sañayca,030210,030412,apurimac,apurimac,aymaraes,sañayca,NA,NA,NA
10,2.469,100,10:43 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Arequipa,Castilla,Chilcaymarca,040505,040405,arequipa,arequipa,castilla,chilcaymarca,NA,NA,NA
10,3.731,100,11:50 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Arequipa,Condesuyos,Salamanca,040606,040607,arequipa,arequipa,condesuyos,salamanca,NA,NA,NA
10,1.073,100,11:20 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Ayacucho,Lucanas,San Pedro,050522,050617,ayacucho,ayacucho,lucanas,san pedro,NA,NA,NA
10,1.211,100,10:43 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Ayacucho,Victor Fajardo,Huancapi,050701,051001,ayacucho,ayacucho,victor fajardo,huancapi,NA,NA,NA
10,2.653,100,13:18 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Cajamarca,Celendin,Utco,060311,060311,cajamarca,cajamarca,celendin,utco,NA,NA,NA
10,1.984,100,10:43 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Cusco,Espinar,Condoroma,070802,080802,cusco,cusco,espinar,condoroma,NA,NA,NA
10,1.295,100,11:20 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Huancavelica,Acobamba,Marcas,080205,090205,huancavelica,huancavelica,acobamba,marcas,NA,NA,NA
10,2.688,100,11:20 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Huancavelica,Huancavelica,Laria,080110,090109,huancavelica,huancavelica,huancavelica,laria,NA,NA,NA
10,5.181,100,12:21 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Huancavelica,Huaytara,Laramarca,080605,090605,huancavelica,huancavelica,huaytara,laramarca,NA,NA,NA
10,2.77,100,10:43 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Junin,Yauli,Chacapalpa,110602,120802,junin,junin,yauli,chacapalpa,NA,NA,NA
10,6.944,100,11:20 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Lima-Provincias,Huarochiri,San Pedro De Laraos,140631,150712,lima-provincias,lima-provincias,huarochiri,san pedro de laraos,NA,NA,NA
10,1.241,100,10:43 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Puno,San Antonio De Putina,Sina,201105,211005,puno,puno,san antonio de putina,sina,NA,NA,NA
10,0.903,100,16:00 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Puno,Sandia,Yanahuaya,200810,211208,puno,puno,sandia,yanahuaya,NA,NA,NA
10,2.033,100,10:43 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Tacna,Tarata,Ticaco,220213,230408,tacna,tacna,tarata,ticaco,NA,NA,NA
9,3.103,100,11:20 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Amazonas,Chachapoyas,San Isidro De Maino,010119,010119,amazonas,amazonas,chachapoyas,san isidro de maino,NA,NA,NA
9,4.286,100,11:20 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Amazonas,Luya,Inguilpata,010406,010506,amazonas,amazonas,luya,inguilpata,NA,NA,NA
9,2.586,100,11:20 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Ancash,Huaylas,Huallanca,020702,021202,ancash,ancash,huaylas,huallanca,NA,NA,NA
9,2.866,100,11:50 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Apurimac,Andahuaylas,Huayana,030317,030206,apurimac,apurimac,andahuaylas,huayana,NA,NA,NA
9,2.687,100,10:43 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Apurimac,Aymaraes,Colcabamba,030204,030405,apurimac,apurimac,aymaraes,colcabamba,NA,NA,NA
9,1.708,100,10:43 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Apurimac,Aymaraes,Toraya,030214,030416,apurimac,apurimac,aymaraes,toraya,NA,NA,NA
9,3.321,100,10:43 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Arequipa,Caylloma,Tapay,040216,040516,arequipa,arequipa,caylloma,tapay,NA,NA,NA
9,1.804,100,11:20 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Arequipa,La Union,Pampamarca,040805,040805,arequipa,arequipa,la union,pampamarca,NA,NA,NA
9,1.664,100,13:18 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Ayacucho,Lucanas,Laramate,050511,050608,ayacucho,ayacucho,lucanas,laramate,NA,NA,NA
9,2.479,100,16:00 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Ayacucho,Lucanas,San Pedro De Palco,050531,050618,ayacucho,ayacucho,lucanas,san pedro de palco,NA,NA,NA
9,4.891,100,11:20 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Ayacucho,Paucar Del Sara Sara,San Javier De Alpabamba,051008,050808,ayacucho,ayacucho,paucar del sara sara,san javier de alpabamba,NA,NA,NA
9,0.847,100,12:21 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Cusco,Acomayo,Rondocan,070205,080206,cusco,cusco,acomayo,rondocan,NA,NA,NA
9,1.871,15.385,21:55 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Cusco,Calca,Yanatile,070408,080408,cusco,cusco,calca,yanatile,NA,NA,NA
9,2.133,100,11:20 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Huancavelica,Angaraes,San Antonio De Antaparco,080309,090310,huancavelica,huancavelica,angaraes,san antonio de antaparco,NA,NA,NA
9,1.863,100,13:18 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Huancavelica,Castrovirreyna,Santa Ana,080429,090411,huancavelica,huancavelica,castrovirreyna,santa ana,NA,NA,NA
9,1.63,100,11:20 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Huancavelica,Huaytara,San Antonio De Cusicancha,080610,090610,huancavelica,huancavelica,huaytara,san antonio de cusicancha,NA,NA,NA
9,3.01,100,11:20 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Huanuco,Lauricocha,Queropalca,091004,101004,huanuco,huanuco,lauricocha,queropalca,NA,NA,NA
9,6,100,10:43 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Junin,Huancayo,Carhuacallanga,110103,120104,junin,junin,huancayo,carhuacallanga,NA,NA,NA
9,2.727,100,11:20 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,La Libertad,Otuzco,La Cuesta,120405,130606,la-libertad,la-libertad,otuzco,la cuesta,NA,NA,NA
9,5.422,100,11:20 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Lima-Provincias,Huarochiri,San Juan De Tantaranche,140619,150720,lima-provincias,lima-provincias,huarochiri,san juan de tantaranche,NA,NA,NA
9,1.505,35,21:55 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Loreto,Datem Del Marañon,Cahuapanas,150703,160702,loreto,loreto,datem del marañon,cahuapanas,NA,NA,NA
9,2.228,100,17:30 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Moquegua,General Sanchez Cerro,Chojata,170203,180202,moquegua,moquegua,general sanchez cerro,chojata,NA,NA,NA
9,2.452,100,18:57 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Moquegua,General Sanchez Cerro,La Capilla,170205,180205,moquegua,moquegua,general sanchez cerro,la capilla,NA,NA,NA
9,1.411,100,10:43 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Moquegua,Mariscal Nieto,Cuchumbaya,170103,180103,moquegua,moquegua,mariscal nieto,cuchumbaya,NA,NA,NA
9,0.579,100,16:00 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Puno,Carabaya,Usicayos,200310,210310,puno,puno,carabaya,usicayos,NA,NA,NA
9,0.52,100,11:20 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Puno,Huancane,Inchupalla,200504,210604,puno,puno,huancane,inchupalla,NA,NA,NA
9,1.84,100,10:43 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Puno,Yunguyo,Unicachi,201002,211307,puno,puno,yunguyo,unicachi,NA,NA,NA
9,1.493,100,09:46 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Tacna,Candarave,Camilaca,220406,230203,tacna,tacna,candarave,camilaca,NA,NA,NA
9,2.99,100,11:20 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Tacna,Candarave,Quilahuani,220405,230206,tacna,tacna,candarave,quilahuani,NA,NA,NA
8,6.202,100,10:43 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Amazonas,Chachapoyas,Sonche,010121,010121,amazonas,amazonas,chachapoyas,sonche,NA,NA,NA
8,4.301,100,11:20 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Amazonas,Luya,San Jeronimo,010417,010518,amazonas,amazonas,luya,san jeronimo,NA,NA,NA
8,1.928,100,11:20 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Ancash,Mariscal Luzuriaga,Llama,020905,021305,ancash,ancash,mariscal luzuriaga,llama,NA,NA,NA
8,2.462,100,10:43 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Apurimac,Aymaraes,Soraya,030211,030413,apurimac,apurimac,aymaraes,soraya,NA,NA,NA
8,2.139,100,11:20 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Arequipa,Caylloma,Huambo,040207,040507,arequipa,arequipa,caylloma,huambo,NA,NA,NA
8,0.993,100,11:20 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Ayacucho,Cangallo,Maria Parado De Bellido,050211,050204,ayacucho,ayacucho,cangallo,maria parado de bellido,NA,NA,NA
8,1.266,100,11:20 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Ayacucho,Lucanas,San Cristobal,050532,050615,ayacucho,ayacucho,lucanas,san cristobal,NA,NA,NA
8,3.883,100,11:50 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Ayacucho,Paucar Del Sara Sara,Marcabamba,051005,050805,ayacucho,ayacucho,paucar del sara sara,marcabamba,NA,NA,NA
8,1.786,100,13:18 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Cajamarca,Chota,Pion,060613,060414,cajamarca,cajamarca,chota,pion,NA,NA,NA
8,2.241,100,11:20 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Huancavelica,Castrovirreyna,San Juan,080422,090410,huancavelica,huancavelica,castrovirreyna,san juan,NA,NA,NA
8,1.333,100,18:57 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Huanuco,Marañon,San Buenaventura,090505,100703,huanuco,huanuco,marañon,san buenaventura,NA,NA,NA
8,4.167,2.899,21:55 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Junin,Satipo,Rio Tambo,110708,120608,junin,junin,satipo,rio tambo,NA,NA,NA
8,1.421,100,10:43 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,La Libertad,Bolivar,Bambamarca,120202,130302,la-libertad,la-libertad,bolivar,bambamarca,NA,NA,NA
8,2.1,100,10:43 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,La Libertad,Bolivar,Condormarca,120203,130303,la-libertad,la-libertad,bolivar,condormarca,NA,NA,NA
8,2.952,100,13:50 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Lima-Provincias,Huaral,Veintisiete De Noviembre,140810,150612,lima-provincias,lima-provincias,huaral,veintisiete de noviembre,NA,NA,NA
8,2.036,16.129,21:55 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Loreto,Maynas,Indiana,150110,160104,loreto,loreto,maynas,indiana,NA,NA,NA
8,2.888,8.571,21:55 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Loreto,Maynas,Napo,150106,160107,loreto,loreto,maynas,napo,NA,NA,NA
8,2.254,100,18:57 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Moquegua,General Sanchez Cerro,Yunga,170211,180211,moquegua,moquegua,general sanchez cerro,yunga,NA,NA,NA
8,1.327,100,10:43 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Puno,Lampa,Vilavila,200610,210710,puno,puno,lampa,vilavila,NA,NA,NA
8,1.075,100,11:50 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,San Martin,San Martin,Chipurana,210607,220905,san-martin,san-martin,san martin,chipurana,NA,NA,NA
7,4.667,100,11:20 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Amazonas,Bongara,Recta,010307,010308,amazonas,amazonas,bongara,recta,NA,NA,NA
7,2.745,100,11:20 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Amazonas,Luya,San Cristobal,010415,010516,amazonas,amazonas,luya,san cristobal,NA,NA,NA
7,2.966,100,13:18 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Amazonas,Rodriguez De Mendoza,Santa Rosa,010510,010610,amazonas,amazonas,rodriguez de mendoza,santa rosa,NA,NA,NA
7,1.923,100,10:43 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Apurimac,Andahuaylas,Pomacocha,030314,030211,apurimac,apurimac,andahuaylas,pomacocha,NA,NA,NA
7,0.985,100,11:20 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Apurimac,Antabamba,Juan Espinoza Medrano,030404,030304,apurimac,apurimac,antabamba,juan espinoza medrano,NA,NA,NA
7,2.439,100,11:20 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Apurimac,Aymaraes,Ihuayllo,030207,030407,apurimac,apurimac,aymaraes,ihuayllo,NA,NA,NA
7,1.386,100,11:20 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Apurimac,Aymaraes,Pocohuanca,030209,030410,apurimac,apurimac,aymaraes,pocohuanca,NA,NA,NA
7,1.545,100,09:46 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Apurimac,Grau,Curasco,030614,030714,apurimac,apurimac,grau,curasco,NA,NA,NA
7,1.268,100,10:43 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Arequipa,Caylloma,San Antonio De Chuca,040214,040514,arequipa,arequipa,caylloma,san antonio de chuca,NA,NA,NA
7,1.146,100,19:57 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Ayacucho,Huanca Sancos,Sacsamarca,050802,050303,ayacucho,ayacucho,huanca sancos,sacsamarca,NA,NA,NA
7,4.605,100,11:20 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Ayacucho,Sucre,Huacaña,051109,050905,ayacucho,ayacucho,sucre,huacaña,NA,NA,NA
7,3.318,100,17:30 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Ayacucho,Sucre,Santiago De Paucaray,051106,050910,ayacucho,ayacucho,sucre,santiago de paucaray,NA,NA,NA
7,1.178,100,11:20 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Ayacucho,Victor Fajardo,Huancaraylla,050710,051009,ayacucho,ayacucho,victor fajardo,huancaraylla,NA,NA,NA
7,2.357,100,11:20 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Cajamarca,Chota,San Juan De Licupis,060617,060416,cajamarca,cajamarca,chota,san juan de licupis,NA,NA,NA
7,2.303,100,10:43 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Huancavelica,Angaraes,Callanmarca,080303,090303,huancavelica,huancavelica,angaraes,callanmarca,NA,NA,NA
7,1.486,100,16:00 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Huanuco,Huacaybamba,Cochabamba,090904,100403,huanuco,huanuco,huacaybamba,cochabamba,NA,NA,NA
7,10.145,100,11:20 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Lima-Provincias,Yauyos,San Joaquin,140722,151026,lima-provincias,lima-provincias,yauyos,san joaquin,NA,NA,NA
7,2.121,100,10:43 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Lima-Provincias,Yauyos,Tomas,140727,151030,lima-provincias,lima-provincias,yauyos,tomas,NA,NA,NA
7,2.134,100,16:00 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Moquegua,General Sanchez Cerro,Lloque,170206,180206,moquegua,moquegua,general sanchez cerro,lloque,NA,NA,NA
7,2.672,100,11:20 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Moquegua,General Sanchez Cerro,Quinistaquillas,170209,180209,moquegua,moquegua,general sanchez cerro,quinistaquillas,NA,NA,NA
7,1.127,100,16:00 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Puno,Puno,San Antonio,200111,210113,puno,puno,puno,san antonio,NA,NA,NA
6,6.667,100,10:43 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Amazonas,Chachapoyas,Asuncion,010102,010102,amazonas,amazonas,chachapoyas,asuncion,NA,NA,NA
6,2.727,100,09:46 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Amazonas,Chachapoyas,Chiliquin,010105,010105,amazonas,amazonas,chachapoyas,chiliquin,NA,NA,NA
6,2.206,100,11:50 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Amazonas,Luya,Cocabamba,010403,010503,amazonas,amazonas,luya,cocabamba,NA,NA,NA
6,2.076,100,10:43 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Ancash,Aija,Succha,020208,020205,ancash,ancash,aija,succha,NA,NA,NA
6,6.316,100,10:43 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Ancash,Bolognesi,Abelardo Pardo Lezameta,020302,020502,ancash,ancash,bolognesi,abelardo pardo lezameta,NA,NA,NA
6,5.357,100,10:43 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Ancash,Huaraz,Colcabamba,020104,020103,ancash,ancash,huaraz,colcabamba,NA,NA,NA
6,1.093,100,11:20 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Ancash,Huaraz,La Libertad,020107,020107,ancash,ancash,huaraz,la libertad,NA,NA,NA
6,1.7,100,10:43 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Ancash,Huarmey,Cochapeti,021902,021102,ancash,ancash,huarmey,cochapeti,NA,NA,NA
6,2.362,100,11:20 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Ancash,Recuay,Huayllapampa,021203,021704,ancash,ancash,recuay,huayllapampa,NA,NA,NA
6,0.94,100,11:20 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Apurimac,Antabamba,Huaquirca,030403,030303,apurimac,apurimac,antabamba,huaquirca,NA,NA,NA
6,1.33,100,10:43 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Apurimac,Aymaraes,Yanaca,030215,030417,apurimac,apurimac,aymaraes,yanaca,NA,NA,NA
6,1.719,100,11:20 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Apurimac,Grau,Pataypampa,030608,030707,apurimac,apurimac,grau,pataypampa,NA,NA,NA
6,2.098,100,11:50 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Arequipa,Caraveli,Cahuacho,040406,040306,arequipa,arequipa,caraveli,cahuacho,NA,NA,NA
6,2.23,100,10:43 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Arequipa,La Union,Tomepampa,040810,040810,arequipa,arequipa,la union,tomepampa,NA,NA,NA
6,2.62,100,10:43 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Ayacucho,Lucanas,Santa Ana De Huaycahuacho,050524,050620,ayacucho,ayacucho,lucanas,santa ana de huaycahuacho,NA,NA,NA
6,2.29,100,11:20 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Ayacucho,Parinacochas,San Francisco De Ravacayco,050615,050707,ayacucho,ayacucho,parinacochas,san francisco de ravacayco,NA,NA,NA
6,1.653,100,13:18 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Ayacucho,Paucar Del Sara Sara,Oyolo,051006,050806,ayacucho,ayacucho,paucar del sara sara,oyolo,NA,NA,NA
6,1.786,100,12:21 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Ayacucho,Sucre,Morcolla,051111,050906,ayacucho,ayacucho,sucre,morcolla,NA,NA,NA
6,2.007,100,16:00 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Ayacucho,Sucre,Soras,051108,050911,ayacucho,ayacucho,sucre,soras,NA,NA,NA
6,1.22,100,11:20 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Cajamarca,San Pablo,San Luis,061303,061203,cajamarca,cajamarca,san pablo,san luis,NA,NA,NA
6,3.468,10.526,21:55 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Cusco,Calca,Lares,070404,080404,cusco,cusco,calca,lares,NA,NA,NA
6,1.163,100,11:20 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Huancavelica,Castrovirreyna,Capillas,080405,090404,huancavelica,huancavelica,castrovirreyna,capillas,NA,NA,NA
6,1.987,100,10:43 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Huancavelica,Huancavelica,Conayca,080104,090104,huancavelica,huancavelica,huancavelica,conayca,NA,NA,NA
6,2.151,100,11:20 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Huancavelica,Huancavelica,Huayllahuara,080108,090107,huancavelica,huancavelica,huancavelica,huayllahuara,NA,NA,NA
6,2.105,100,13:18 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Huancavelica,Huaytara,San Isidro,080612,090612,huancavelica,huancavelica,huaytara,san isidro,NA,NA,NA
6,1.558,100,10:43 h - 12/04/2021,Rafael López Aliaga,Renovación Popular,Junin,Huancayo,Chicche,110107,120106,junin,junin,huancayo,chicche,NA,NA,NA
